,entita,label,count,types,occurrences,plain_text,sentiment_mean,sentiment_median
691,<__main__.Entity object at 0x7f6723c614a8>,Hardworking_families,1,[],{957},{'hardworking families'},-0.012500000000000002,-0.012500000000000002
692,<__main__.Entity object at 0x7f67239ade80>,Tax_rate,6,[],"{1986, 2277, 2255, 1010, 2103, 959}","{'tax rate', 'effective tax rate'}",0.13602693602693602,0.12777777777777777
693,<__main__.Entity object at 0x7f6723c66438>,Cancer,1,['Disease'],{965},{'Cancer'},0.13636363636363635,0.13636363636363635
694,<__main__.Entity object at 0x7f6723c66518>,YG_Entertainment,1,[],{965},{'Moonshot'},0.13636363636363635,0.13636363636363635
695,<__main__.Entity object at 0x7f6723c66470>,Beau_Biden,1,"['Person', 'Agent', 'Politician']",{965},{'Beau'},0.13636363636363635,0.13636363636363635
696,<__main__.Entity object at 0x7f6723c66a90>,Imamate_in_Ismaili_doctrine,1,[],{972},{'Imam'},0.6,0.6
697,<__main__.Entity object at 0x7f6723c66a20>,Thara_Prashad,1,"['Person', 'Artist', 'Agent', 'MusicalArtist']",{972},{'Thara'},0.6,0.6
698,<__main__.Entity object at 0x7f6723c352e8>,Gold_medal,5,[],"{1070, 974, 1137, 1115, 989}","{'gold', 'gold medal'}",0.3375,0.3125
699,<__main__.Entity object at 0x7f6723c59d30>,Geno_Auriemma,1,"['Person', 'Coach', 'Agent', 'CollegeCoach']",{975},{'Auriemma'},0.5,0.5
700,<__main__.Entity object at 0x7f67237fb240>,Social_security,3,[],"{976, 2881, 1275}",{'Social Security'},0.10767195767195767,0.03333333333333333
701,<__main__.Entity object at 0x7f6723c59b38>,Food_security,1,[],{978},{'food security'},0.0,0.0
702,<__main__.Entity object at 0x7f6723bc0c88>,Internet_access,2,[],"{1131, 980}","{'internet access', 'high-speed internet'}",0.125,0.125
703,<__main__.Entity object at 0x7f6723c59fd0>,Press_Play_(album),1,"['Work', 'MusicalWork', 'Album']",{981},{'Press play'},0.24318181818181817,0.24318181818181817
704,<__main__.Entity object at 0x7f6723c59358>,Wilma_Rudolph,1,"['Person', 'Agent', 'Athlete']",{982},{'Wilma Rudolph'},0.525,0.525
705,<__main__.Entity object at 0x7f6723c5cf60>,Tap_dance,1,[],{985},{'Tap'},1.0,1.0
706,<__main__.Entity object at 0x7f6723c5c0f0>,Reel,1,[],{985},{'reel'},1.0,1.0
707,<__main__.Entity object at 0x7f67237fb2e8>,LGBT,43,[],"{2436, 2437, 2824, 2697, 2451, 2713, 2214, 1447, 2216, 2346, 2222, 2223, 2225, 2227, 1717, 2363, 2238, 1598, 1727, 2240, 2241, 2366, 2244, 2368, 2246, 2369, 2882, 1739, 2638, 2127, 1113, 986, 2778, 1886, 1888, 1763, 2278, 2406, 1782, 1655, 2424, 2173}","{'LGBTQ', 'LGBT'}",0.1543049543049543,0.022727272727272724
708,<__main__.Entity object at 0x7f6723c5c668>,Solution,1,[],{988},{'solution'},-0.05555555555555555,-0.05555555555555555
709,<__main__.Entity object at 0x7f6723c5c780>,Swimming_at_the_1952_Summer_Olympics,1,[],{989},{'swimmer'},0.0,0.0
710,<__main__.Entity object at 0x7f6723c5c358>,Housing_discrimination,1,[],{990},{'Housing discrimination'},0.2857142857142857,0.2857142857142857
711,<__main__.Entity object at 0x7f6723c70550>,Streaming_media,1,[],{993},{'streaming'},0.25,0.25
712,<__main__.Entity object at 0x7f672379bdd8>,Tributyltin,10,[],"{2785, 3042, 2691, 3043, 997, 2860, 3156, 2869, 2137, 2043}",{'TBT'},0.08750000000000001,0.0
713,<__main__.Entity object at 0x7f6723c70b38>,Silver,1,"['ChemicalSubstance', 'ChemicalCompound']",{998},{'silver'},1.0,1.0
714,<__main__.Entity object at 0x7f6723c721d0>,House_of_Night,2,[],"{1000, 1025}",{'stark'},0.15,0.15
715,<__main__.Entity object at 0x7f6723bfc550>,Plano_Real,1,[],{1001},{'real plan'},0.2,0.2
716,<__main__.Entity object at 0x7f6723a75d68>,Running_mate,12,[],"{1632, 1601, 1665, 1766, 1671, 1004, 1678, 1879, 1904, 1681, 1873, 1687}",{'running mate'},0.1446864478114478,0.0
717,<__main__.Entity object at 0x7f6723bfc780>,Aisle,1,[],{1004},{'aisle'},0.0,0.0
718,<__main__.Entity object at 0x7f6723c70320>,Factory_Floor,1,"['Organisation', 'Group', 'Agent', 'Band']",{1011},{'factory floor'},0.3,0.3
719,<__main__.Entity object at 0x7f6723c6a128>,Michael_Phelps,1,"['Person', 'Athlete', 'Agent', 'Swimmer']",{1013},{'Michael Phelps'},-0.75,-0.75
720,<__main__.Entity object at 0x7f6723c6af28>,Simone_Biles,1,"['Person', 'Athlete', 'Agent', 'Gymnast']",{1013},{'Simone Biles'},-0.75,-0.75
721,<__main__.Entity object at 0x7f6723c6a240>,Big-game_hunting,1,[],{1014},{'big game'},-0.2,-0.2
722,<__main__.Entity object at 0x7f6723c0a7b8>,Apprenticeship,2,[],"{1016, 1042}","{'apprenticeship', 'apprenticeships'}",0.0,0.0
723,<__main__.Entity object at 0x7f6723c72e48>,Refinancing,1,[],{1018},{'refinance'},-0.14285714285714285,-0.14285714285714285
724,<__main__.Entity object at 0x7f6723799898>,Wage,6,[],"{3201, 2199, 1976, 2233, 1020}",{'wage'},0.18,0.0
725,<__main__.Entity object at 0x7f67239b3470>,Investment,7,[],"{1024, 1153, 1216, 2294, 1947, 1052, 1149}",{'investment'},0.0762987012987013,0.06818181818181818
726,<__main__.Entity object at 0x7f6723833f98>,Detroit,5,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{3012, 1028, 1029, 2889, 2750}",{'Detroit'},0.07387878787878788,0.09666666666666666
727,<__main__.Entity object at 0x7f6723a3d860>,Police_officer,2,[],"{1036, 1861}","{'officer', 'police officer'}",-0.6,-0.6
728,<__main__.Entity object at 0x7f6723816048>,Arkansas,3,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{1036, 2911, 1487}",{'Arkansas'},0.07222222222222222,-0.08333333333333333
729,<__main__.Entity object at 0x7f6723c0ad30>,Role_model,1,[],{1037},{'role model'},0.0,0.0
730,<__main__.Entity object at 0x7f6723c0a278>,Rich_Robinson,1,"['Person', 'Artist', 'Agent', 'MusicalArtist']",{1038},{'Rich'},0.23712121212121215,0.23712121212121215
731,<__main__.Entity object at 0x7f6723bfe9e8>,Record_chart,1,[],{1046},{'chart'},0.0,0.0
732,<__main__.Entity object at 0x7f67237bb2b0>,Infrastructure,5,[],"{2985, 2606, 2710, 2294, 1051}",{'infrastructure'},0.06,0.0
733,<__main__.Entity object at 0x7f6723c070f0>,Des_Moines_River,2,"['Stream', 'Place', 'NaturalPlace', 'Location', 'BodyOfWater', 'River']","{1059, 1053}",{'Des Moines'},0.13333333333333333,0.13333333333333333
734,<__main__.Entity object at 0x7f6723bfea90>,Millionaire,1,[],{1054},{'millionaire'},0.5,0.5
735,<__main__.Entity object at 0x7f6723bfe518>,Well...,1,"['Work', 'MusicalWork', 'Album']",{1054},{'Well...'},0.5,0.5
736,<__main__.Entity object at 0x7f6723c07c50>,Madam_Secretary_(TV_series),1,"['Work', 'TelevisionShow']",{1059},{'Madame Secretary'},0.26666666666666666,0.26666666666666666
737,<__main__.Entity object at 0x7f67239e4ba8>,RSVP,2,[],"{1059, 2142}",{'RSVP'},0.13333333333333333,0.13333333333333333
738,<__main__.Entity object at 0x7f67239c45c0>,Truth,4,[],"{2091, 1307, 1061, 1254}",{'truth'},0.015625,-0.109375
739,<__main__.Entity object at 0x7f67237ddd68>,Quora,2,[],"{1062, 3031}",{'Quora'},0.0,0.0
740,<__main__.Entity object at 0x7f67237bf160>,Trickle-down_economics,3,[],"{1064, 1074, 2981}","{'trickle-down', 'trickle-down economics'}",0.009444444444444441,0.0
741,<__main__.Entity object at 0x7f6723c089b0>,Nanny,1,[],{1068},{'nanny'},0.0,0.0
742,<__main__.Entity object at 0x7f6723c08160>,Swimming_at_the_2009_Mediterranean_Games,1,[],{1070},{'swimmer'},0.375,0.375
743,<__main__.Entity object at 0x7f6723c08e80>,Swimming_at_the_2004_Summer_Paralympics,1,[],{1070},{'400m freestyle'},0.375,0.375
744,<__main__.Entity object at 0x7f6723c08e48>,Just_Imagine...,1,"['WrittenWork', 'Work', 'Comic']",{1071},{'Just imagine'},0.4,0.4
745,<__main__.Entity object at 0x7f672388a2b0>,Climate_change_denial,3,[],"{2674, 1075, 2507}","{'deny climate change', 'climate denial', 'deniers'}",0.08333333333333333,0.0
746,<__main__.Entity object at 0x7f67238a7d68>,United_Automobile_Workers,2,"['Organisation', 'Agent', 'TradeUnion']","{2709, 1079}",{'UAW'},0.1,0.1
747,<__main__.Entity object at 0x7f6723c104e0>,Distribution_of_wealth,1,[],{1081},{'wealth inequality'},0.09687500000000003,0.09687500000000003
748,<__main__.Entity object at 0x7f6723c084a8>,Mark_Zandi,1,"['Agent', 'Person']",{1082},{'Mark Zandi'},0.2,0.2
749,<__main__.Entity object at 0x7f6723c10b70>,Hospital,1,[],{1083},{'hospital'},0.0,0.0
750,<__main__.Entity object at 0x7f6723c105f8>,Pakistan,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{1083},{'Pakistan'},0.0,0.0
751,<__main__.Entity object at 0x7f6723c138d0>,Fencing,1,"['Activity', 'Sport']",{1084},{'fencer'},0.125,0.125
752,<__main__.Entity object at 0x7f6723c135f8>,Ibtihaj_Muhammad,1,[],{1084},{'Ibtihaj Muhammad'},0.125,0.125
753,<__main__.Entity object at 0x7f6723c13630>,Sport_of_athletics,1,"['Activity', 'Sport']",{1084},{'athlete'},0.125,0.125
754,<__main__.Entity object at 0x7f6723c136d8>,Hijab,1,[],{1084},{'hijab'},0.125,0.125
755,<__main__.Entity object at 0x7f67238ac630>,Bankruptcy,12,[],"{2057, 2313, 2730, 2285, 2256, 1809, 2195, 2071, 2075, 2076, 1789, 1086}","{'bankrupt', 'bankrupting', 'bankruptcy', 'bankruptcies'}",0.09968434343434343,0.0
756,<__main__.Entity object at 0x7f6723c13978>,360-degree_video,1,[],{1088},{'360 degree video'},0.4285714285714286,0.4285714285714286
757,<__main__.Entity object at 0x7f6723c13780>,Magic_in_fiction,1,[],{1088},{'magic'},0.4285714285714286,0.4285714285714286
758,<__main__.Entity object at 0x7f6723bccb00>,Balloon,2,[],"{1088, 1230}","{'balloon', 'balloons'}",0.2142857142857143,0.2142857142857143
759,<__main__.Entity object at 0x7f6723c178d0>,Game_demo,1,[],{1092},{'demo'},0.13636363636363635,0.13636363636363635
760,<__main__.Entity object at 0x7f67238494a8>,National_Rifle_Association,6,"['Agent', 'Organisation']","{1891, 1637, 1093, 1445, 2789, 1657}",{'NRA'},0.06666666666666667,0.0
761,<__main__.Entity object at 0x7f6723bbd630>,Purple_Heart,3,[],"{1097, 1173, 1094}",{'Purple Heart'},0.36388888888888893,0.2
762,<__main__.Entity object at 0x7f6723c171d0>,Unending,1,"['Work', 'TelevisionEpisode']",{1094},{'unending'},0.2,0.2
763,<__main__.Entity object at 0x7f6723c2f390>,Laurie_Hernandez,1,"['Person', 'Athlete', 'Agent', 'Gymnast']",{1096},{'Laurie Hernandez'},0.5625,0.5625
764,<__main__.Entity object at 0x7f6723a600f0>,Latino,4,[],"{1096, 1924, 1402, 1876}","{'Latina', 'Latinas', 'latina'}",0.015625,0.0
765,<__main__.Entity object at 0x7f6723c35278>,Gymnastics,2,[],"{1096, 1137}",{'gymnastics'},0.78125,0.78125
766,<__main__.Entity object at 0x7f6723c2f8d0>,Good_Luck!,1,"['Work', 'Film']",{1096},{'Good luck!'},0.5625,0.5625
767,<__main__.Entity object at 0x7f6723c13278>,Jasmine,1,[],{1098},{'Jasmine'},0.45,0.45
768,<__main__.Entity object at 0x7f6723c35eb8>,Michael_Morell,2,"['Person', 'Agent', 'Politician']","{1099, 1135}",{'Michael Morell'},0.2333333333333333,0.2333333333333333
769,<__main__.Entity object at 0x7f6723c2fa20>,Voting_Rights_Act_of_1965,1,[],{1107},{'VRA'},0.35714285714285715,0.35714285714285715
770,<__main__.Entity object at 0x7f6723c17780>,Memory,1,[],{1108},{'memory'},0.0,0.0
771,<__main__.Entity object at 0x7f6723c24b70>,Braille,1,[],{1112},{'braille'},-0.07500000000000001,-0.07500000000000001
772,<__main__.Entity object at 0x7f6723c247b8>,Court,1,[],{1115},{'court'},0.0,0.0
773,<__main__.Entity object at 0x7f6723c24390>,1900_Summer_Olympics,1,"['SportsEvent', 'SocietalEvent', 'Event', 'Olympics']",{1116},{'Paris 1900'},0.35000000000000003,0.35000000000000003
774,<__main__.Entity object at 0x7f6723c24da0>,Margaret_Abbott,1,"['Person', 'Agent', 'Athlete']",{1116},{'Margaret Abbott'},0.35000000000000003,0.35000000000000003
775,<__main__.Entity object at 0x7f67238947b8>,American_Woman,4,"['Work', 'MusicalWork', 'Song']","{1520, 2697, 2363, 1116}","{'American Woman', 'American woman'}",0.2781901041666667,0.25833333333333336
776,<__main__.Entity object at 0x7f6723936eb8>,IF_Ready,7,"['Organisation', 'Agent', 'SportsTeam']","{2084, 1392, 2545, 1117, 1342}",{'Ready'},0.2465,0.2
777,<__main__.Entity object at 0x7f6723c24080>,Olympic_Games_ceremony,1,[],{1117},{'opening ceremony'},0.3125,0.3125
778,<__main__.Entity object at 0x7f6723c34390>,Soldier,1,[],{1121},{'soldier'},-0.2,-0.2
779,<__main__.Entity object at 0x7f6723c34898>,Devil,1,[],{1121},{'devil'},-0.2,-0.2
780,<__main__.Entity object at 0x7f6723b7cf28>,Stronger_Together_(book),2,"['WrittenWork', 'Work', 'Book']","{1122, 1295}",{'Stronger Together'},0.0,0.0
781,<__main__.Entity object at 0x7f6723bc04e0>,Él_(film),1,"['Work', 'Film']",{1125},{'Él'},0.0,0.0
782,<__main__.Entity object at 0x7f67237a99b0>,Dice,5,[],"{3203, 1125, 2630, 2569, 1272}","{'die', 'dice'}",0.1,0.0
783,<__main__.Entity object at 0x7f6723bc06a0>,Herencia,1,[],{1125},{'herencia'},0.0,0.0
784,<__main__.Entity object at 0x7f6723bc08d0>,Mexicana_de_Aviación,1,"['PublicTransitSystem', 'Organisation', 'Company', 'Agent', 'Airline']",{1125},{'mexicana'},0.0,0.0
785,<__main__.Entity object at 0x7f67237ff550>,White_nationalism,2,[],"{1128, 2892}","{'white nationalists', 'white nationalist'}",0.0,0.0
786,<__main__.Entity object at 0x7f6723c35048>,Freedom_of_the_press,1,[],{1128},{'press freedom'},0.0,0.0
787,<__main__.Entity object at 0x7f6723b29518>,Comprehensive_Immigration_Reform_Act_of_2006,2,[],"{1130, 1589}",{'comprehensive immigration reform'},-0.125,-0.125
788,<__main__.Entity object at 0x7f6723be6f98>,Bus,3,[],"{1225, 1187, 1132}",{'bus'},0.11212121212121212,0.13636363636363635
789,<__main__.Entity object at 0x7f67238b9278>,Great_Recession,4,[],"{2738, 2723, 2740, 1133}","{'2008 crash', 'Great Recession'}",0.19791666666666669,0.0
790,<__main__.Entity object at 0x7f6723c35198>,National_Association_of_Black_Journalists,1,[],{1134},{'NABJ'},0.13636363636363635,0.13636363636363635
791,<__main__.Entity object at 0x7f6723c352b0>,Seven_Network,1,"['Organisation', 'Broadcaster', 'Agent', 'TelevisionStation']",{1137},{'Seven'},1.0,1.0
792,<__main__.Entity object at 0x7f6723afe470>,Democratic_National_Convention,2,[],"{1139, 1532}",{'Democratic Convention'},0.0,0.0
793,<__main__.Entity object at 0x7f6723c2e4e0>,Village,1,[],{1140},{'village'},0.0,0.0
794,<__main__.Entity object at 0x7f6723c2e8d0>,Ring_binder,1,[],{1141},{'binder'},0.0,0.0
795,<__main__.Entity object at 0x7f672391fc50>,Wish,2,[],"{1144, 2531}",{'Wish'},0.4,0.4
796,<__main__.Entity object at 0x7f6723c35908>,1968_Democratic_National_Convention,1,[],{1145},{'Democratic Convention'},0.0,0.0
797,<__main__.Entity object at 0x7f6723c2e198>,Nevada,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{1146},{'Nevada'},0.0,0.0
798,<__main__.Entity object at 0x7f6723c38eb8>,Made_(TV_series),1,"['Work', 'TelevisionShow']",{1151},{'MADE'},0.5,0.5
799,<__main__.Entity object at 0x7f67237f62e8>,Feminism,2,[],"{1152, 3102}","{'feminist', 'feminism'}",0.1125,0.1125
800,<__main__.Entity object at 0x7f6723c386d8>,The_Idea_(wordless_novel),1,[],{1152},{'The idea'},0.225,0.225
801,<__main__.Entity object at 0x7f67238e7be0>,Gun_safety,3,[],"{2265, 2611, 1157}",{'gun safety'},0.005555555555555564,0.0
802,<__main__.Entity object at 0x7f6723bbd898>,Public_land,1,[],{1159},{'public lands'},0.0,0.0
803,<__main__.Entity object at 0x7f6723af49e8>,Republican_National_Committee,5,"['Organisation', 'Agent', 'Company']","{1700, 1705, 1162, 1621, 1181}",{'RNC'},0.21222222222222223,0.15
804,<__main__.Entity object at 0x7f6723c38d68>,Absolutely_(Eurogliders_album),1,"['Work', 'MusicalWork', 'Album']",{1162},{'Absolutely!'},0.15,0.15
805,<__main__.Entity object at 0x7f6723bcce48>,Khan_(title),3,[],"{1164, 1213}",{'Khan'},0.5,0.5
806,<__main__.Entity object at 0x7f6723ab8780>,Love_War,3,[],"{1170, 1843, 1165}",{'love war'},0.005158730158730178,0.125
807,<__main__.Entity object at 0x7f6723a032b0>,Abraham_Lincoln,6,"['Person', 'Agent', 'Politician']","{1955, 1956, 1170, 1843, 1403, 1852}",{'Lincoln'},0.025306637806637805,0.0625
808,<__main__.Entity object at 0x7f6723bd3518>,Toyota_Legendary_Moments,1,[],{1171},{'memorable moments'},0.5,0.5
809,<__main__.Entity object at 0x7f6723bd3550>,2004_Democratic_National_Convention,1,[],{1171},{'Democratic Convention'},0.5,0.5
810,<__main__.Entity object at 0x7f6723bd3cc0>,Massachusetts,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{1174},{'Massachusetts'},0.2,0.2
811,<__main__.Entity object at 0x7f6723bd3898>,First_Trump,1,"['Species', 'Mammal', 'Eukaryote', 'Animal', 'Horse']",{1176},{'First Trump'},0.3125,0.3125
812,<__main__.Entity object at 0x7f6723b5c860>,Hotel_Roanoke,2,"['Place', 'Location', 'Building', 'ArchitecturalStructure', 'Hotel']","{1176, 1471}",{'Hotel Roanoke'},0.3385416666666667,0.3385416666666667
813,<__main__.Entity object at 0x7f6723bdd438>,The_Thomaselli_Brothers,1,[],{1176},{'haters'},0.3125,0.3125
814,<__main__.Entity object at 0x7f6723bd34e0>,Star_Wars,1,[],{1178},{'Star Wars'},0.0,0.0
815,<__main__.Entity object at 0x7f6723bd3f98>,Lego,1,[],{1178},{'Lego'},0.0,0.0
816,<__main__.Entity object at 0x7f6723b5e898>,Michelle_Obama,3,"['Person', 'Agent', 'Politician']","{1186, 1427, 1426}",{'Michelle'},0.85,0.9
817,<__main__.Entity object at 0x7f6723bdd390>,Elizabeth_II,1,"['Person', 'Agent', 'Royalty']",{1186},{'Elizabeth'},0.75,0.75
818,<__main__.Entity object at 0x7f6723be9e10>,Road_trip,2,[],"{1187, 1203}",{'Road trip'},0.0,0.0
819,<__main__.Entity object at 0x7f6723bd4978>,Just_In,1,"['Work', 'TelevisionShow']",{1189},{'JUST IN'},0.0,0.0
820,<__main__.Entity object at 0x7f6723bd49b0>,Warren_Buffett,1,[],{1189},{'Warren Buffett'},0.0,0.0
821,<__main__.Entity object at 0x7f6723bd4f60>,Income_tax_audit,1,[],{1189},{'audit'},0.0,0.0
822,<__main__.Entity object at 0x7f6723bddc88>,TK_Samuels,1,"['FictionalCharacter', 'Agent', 'SoapCharacter']",{1192},{'TK'},0.55,0.55
823,<__main__.Entity object at 0x7f6723bd4c88>,Homing_pigeon,1,[],{1193},{'carrier pigeons'},0.0,0.0
824,<__main__.Entity object at 0x7f6723be9470>,Ours_(band),1,"['Organisation', 'Group', 'Agent', 'Band']",{1195},{'Ours'},0.0,0.0
825,<__main__.Entity object at 0x7f6723be93c8>,VoteVets.org,1,"['Agent', 'Organisation']",{1195},{'votevets'},0.0,0.0
826,<__main__.Entity object at 0x7f6723bd4160>,Benediction,1,[],{1198},{'benediction'},0.0,0.0
827,<__main__.Entity object at 0x7f6723be9dd8>,Becky_Mode,1,[],{1204},{'fully committed'},0.10000000000000002,0.10000000000000002
828,<__main__.Entity object at 0x7f6723be9fd0>,Hyde_United_F.C.,1,"['SportsClub', 'Organisation', 'Agent', 'SoccerClub']",{1204},{'Hyde'},0.10000000000000002,0.10000000000000002
829,<__main__.Entity object at 0x7f6723bcc748>,Sarah_McBride,1,"['Agent', 'Person']",{1208},{'Sarah McBride'},0.225,0.225
830,<__main__.Entity object at 0x7f6723bea898>,Shah_Rukh_Khan,2,"['Person', 'Artist', 'Agent', 'Actor']","{1210, 1235}",{'Khan'},0.25,0.25
831,<__main__.Entity object at 0x7f6723bcc8d0>,Sea_captain,1,[],{1213},{'Captain'},1.0,1.0
832,<__main__.Entity object at 0x7f6723bcc2e8>,Salute,1,[],{1213},{'salute'},1.0,1.0
833,<__main__.Entity object at 0x7f6723be69b0>,Acen_Razvi,1,[],{1217},{'75 minutes'},0.0,0.0
834,<__main__.Entity object at 0x7f6723ad3fd0>,Republican_National_Convention,3,[],"{1380, 1220, 1664}","{'GOP convention', 'Republican Convention', 'Republican convention'}",0.17777777777777776,0.0
835,<__main__.Entity object at 0x7f6723be60b8>,Johnstown_Flood,1,[],{1223},"{'Johnstown, PA'}",0.0,0.0
836,<__main__.Entity object at 0x7f6723972198>,Innovation,2,[],"{2408, 1223}",{'innovation'},0.2,0.2
837,<__main__.Entity object at 0x7f6723bda668>,Lyndon_B._Johnson,1,"['Person', 'Agent', 'Politician']",{1226},{'Johnson'},0.0,0.0
838,<__main__.Entity object at 0x7f6723bda6a0>,Medicaid,2,[],{1226},"{'Medicaid', 'Medicare'}",0.0,0.0
839,<__main__.Entity object at 0x7f6723ab7438>,Mitch_McConnell,3,"['Person', 'Agent', 'Politician']","{1808, 1228, 1807}","{'Mitch McConnell', 'McConnell'}",0.06666666666666667,0.0
840,<__main__.Entity object at 0x7f67238755f8>,Paul_Ryan,2,"['Person', 'Agent', 'Politician']","{1228, 2870}",{'Paul Ryan'},-0.0875,-0.0875
841,<__main__.Entity object at 0x7f67237d1278>,United_States_Army,2,"['Organisation', 'Agent', 'MilitaryUnit']","{3045, 1229}",{'Army'},0.3125,0.3125
842,<__main__.Entity object at 0x7f6723bdadd8>,Headline,1,[],{1232},{'Headlines'},0.0,0.0
843,<__main__.Entity object at 0x7f6723bea630>,Electric_power_transmission,1,[],{1233},{'transmission'},0.16999999999999998,0.16999999999999998
844,<__main__.Entity object at 0x7f6723bea940>,United_States_Court_of_Appeals_for_the_Fourth_Circuit,1,[],{1234},{'4th Circuit'},-0.07777777777777779,-0.07777777777777779
845,<__main__.Entity object at 0x7f6723bea828>,Anti-discrimination_law,1,[],{1234},{'discrimination law'},-0.07777777777777779,-0.07777777777777779
846,<__main__.Entity object at 0x7f6723b812e8>,Week_(Do_As_Infinity_song),1,"['Work', 'MusicalWork', 'Song']",{1240},{'week!'},0.0,0.0
847,<__main__.Entity object at 0x7f6723b9f198>,Hope,2,[],"{1240, 1314}",{'Hope'},0.0,0.0
848,<__main__.Entity object at 0x7f67237ac208>,2008_South_Carolina_Democratic_primary,4,"['SocietalEvent', 'Event', 'Election']","{1241, 3217, 1982}",{'Democratic'},0.21666666666666667,0.25
849,<__main__.Entity object at 0x7f6723bea240>,Basic_belief,1,[],{1242},{'basic belief'},0.35,0.35
850,<__main__.Entity object at 0x7f6723b81f98>,Dorothy_Gale,1,"['Agent', 'FictionalCharacter']",{1251},{'Dorothy'},0.04338624338624337,0.04338624338624337
851,<__main__.Entity object at 0x7f6723b81e48>,Every_Generation,1,"['Work', 'MusicalWork', 'Album']",{1252},{'Every generation'},0.0,0.0
852,<__main__.Entity object at 0x7f67239c4710>,Real_Change,2,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']","{1253, 2087}",{'real change'},0.13124999999999998,0.13124999999999998
853,<__main__.Entity object at 0x7f6723a03630>,Disposable_product,2,[],"{1951, 1255}",{'disposable'},0.011111111111111124,0.011111111111111124
854,<__main__.Entity object at 0x7f6723bea860>,Aaliyah_(album),1,"['Work', 'MusicalWork', 'Album']",{1256},{'I refuse'},-0.3,-0.3
855,<__main__.Entity object at 0x7f67238337f0>,Gun,9,[],"{2336, 2441, 1258, 2411, 3005, 2384, 2427, 2267, 1949}",{'gun'},0.10277777777777777,0.25
856,<__main__.Entity object at 0x7f6723b7d160>,Pocket,1,[],{1259},{'pocket'},0.08333333333333334,0.08333333333333334
857,<__main__.Entity object at 0x7f6723b88f60>,America_First_Committee,1,"['Agent', 'Organisation']",{1267},{'America First'},0.25,0.25
858,<__main__.Entity object at 0x7f6723b88e48>,Colorado,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{1267},{'Colorado'},0.25,0.25
859,<__main__.Entity object at 0x7f6723a23c88>,"Atlantic_City,_New_Jersey",5,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2056, 2067, 2068, 1269, 2074}",{'Atlantic City'},0.043476190476190474,0.0
860,<__main__.Entity object at 0x7f67237ed5f8>,Woman_card,4,[],"{2688, 3074, 2747, 1271}",{'woman card'},0.0,0.0
861,<__main__.Entity object at 0x7f6723780320>,Bernie_Sanders,6,"['Person', 'Agent', 'Politician']","{3078, 2539, 3147, 1934, 1273, 1310}","{'Sanders', 'Bernie Sanders'}",0.24166666666666667,0.225
862,<__main__.Entity object at 0x7f6723b7d9e8>,American_middle_class,1,[],{1273},{'middle class'},0.0,0.0
863,<__main__.Entity object at 0x7f67238282e8>,Immigration_reform,3,[],"{2392, 2937, 1277}",{'immigration reform'},0.14523809523809525,0.15000000000000002
864,<__main__.Entity object at 0x7f67237a9860>,Constitutional_amendment,2,[],"{1281, 3204}",{'amendment'},0.20833333333333334,0.20833333333333334
865,<__main__.Entity object at 0x7f6723b7ae80>,United!,1,"['Work', 'TelevisionShow']",{1281},{'United!'},0.0,0.0
866,<__main__.Entity object at 0x7f672394ccc0>,Perspiration,2,['Disease'],"{1289, 2325}",{'sweat'},-0.034375,-0.034375
867,<__main__.Entity object at 0x7f6723ad4550>,Public_service,4,[],"{1488, 1684, 1648, 1293}",{'public service'},0.06136363636363636,0.05606060606060606
868,<__main__.Entity object at 0x7f6723b7cb70>,Boundless_TV,1,"['Work', 'TelevisionShow']",{1294},{'boundless'},-0.25,-0.25
869,<__main__.Entity object at 0x7f6723b7ce80>,Slogan,1,[],{1295},{'slogan'},0.0,0.0
870,<__main__.Entity object at 0x7f6723b9f390>,Midnight,1,[],{1304},{'Midnight'},-0.05,-0.05
871,<__main__.Entity object at 0x7f6723b9f860>,Library,1,[],{1315},{'library'},0.4333333333333333,0.4333333333333333
872,<__main__.Entity object at 0x7f6723816710>,Chelsea_F.C.,4,"['SportsClub', 'Organisation', 'Agent', 'SoccerClub']","{1489, 2914, 1316, 2350}",{'Chelsea'},0.78125,0.8375
873,<__main__.Entity object at 0x7f67238bb278>,Mother,2,[],"{2544, 1318}",{'Mom'},0.5531250000000001,0.5531250000000001
874,<__main__.Entity object at 0x7f6723b9c630>,Grandparent,1,[],{1318},{'Grandma'},0.8,0.8
875,<__main__.Entity object at 0x7f6723b9c198>,Liberalism,1,[],{1329},{'liberal'},0.01785714285714285,0.01785714285714285
876,<__main__.Entity object at 0x7f6723b9c550>,Conservatism,1,[],{1329},{'conservative'},0.01785714285714285,0.01785714285714285
877,<__main__.Entity object at 0x7f6723b9c978>,William_Barber_II,1,"['Agent', 'Person']",{1329},{'William Barber'},0.01785714285714285,0.01785714285714285
