,entita,label,count,types,occurrences,plain_text,sentiment_mean,sentiment_median
903,<__main__.Entity object at 0x7f3187c85eb8>,No_Gun_Ri_massacre,6,[],"{1921, 1186, 1283, 1321, 2965, 1405}",{'article'},0.4154017857142857,0.4102678571428571
904,<__main__.Entity object at 0x7f31880fc160>,Natalie_Gulbis,1,"['Person', 'Athlete', 'Agent', 'GolfPlayer']",{1186},{'Natalie Gulbis'},0.7749999999999999,0.7749999999999999
905,<__main__.Entity object at 0x7f31880a5898>,Aṅguttara_Nikāya,2,[],"{1253, 1189}",{'AN'},0.43017578125,0.43017578125
906,<__main__.Entity object at 0x7f31880fc908>,Blue_Cross_Blue_Shield_Association,1,"['Agent', 'Organisation']",{1191},{'Blue Cross/Blue Shield'},-0.4375,-0.4375
907,<__main__.Entity object at 0x7f3187efcba8>,Paul_Ryan,5,"['Person', 'Agent', 'Politician']","{1510, 1192, 1512, 1996, 1456}",{'Paul Ryan'},0.39615079365079364,0.47361111111111115
908,<__main__.Entity object at 0x7f3187efc278>,Reading_F.C.,2,"['SportsClub', 'Organisation', 'Agent', 'SoccerClub']","{1193, 1993}",{'Reading'},-0.2833333333333333,-0.2833333333333333
909,<__main__.Entity object at 0x7f3187e92278>,Lawsuit,5,[],"{1221, 1196, 1197, 1909, 2237}","{'civil case', 'lawsuit', 'litigation'}",0.16396825396825399,0.125
910,<__main__.Entity object at 0x7f318810b048>,SAP_Center,2,[],"{1209, 1199}","{'San Jose, California'}",0.0,0.0
911,<__main__.Entity object at 0x7f318810af28>,I_Represent,1,"['Work', 'MusicalWork', 'Album']",{1204},{'I represent'},0.0,0.0
912,<__main__.Entity object at 0x7f318810aeb8>,"Sacramento,_California",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{1206},"{'Sacramento, California'}",0.0,0.0
913,<__main__.Entity object at 0x7f318810b6a0>,Nielsen_ratings,1,[],{1211},{'television ratings'},0.3333333333333333,0.3333333333333333
914,<__main__.Entity object at 0x7f318810bc18>,Katie_Couric,1,[],{1213},{'Katie Couric'},0.10714285714285714,0.10714285714285714
915,<__main__.Entity object at 0x7f318810bc50>,Doctorate,1,[],{1213},{'doc.'},0.10714285714285714,0.10714285714285714
916,<__main__.Entity object at 0x7f318810b5f8>,Sacramento_Kings,1,"['SportsTeam', 'Organisation', 'Agent', 'BasketballTeam']",{1215},{'Sacramento'},0.0,0.0
917,<__main__.Entity object at 0x7f3187e3d6d8>,Trump_University,6,"['Organisation', 'Agent', 'Company']","{1220, 1221, 2189, 2287, 2258, 2228}",{'Trump University'},0.11944444444444445,0.10833333333333334
918,<__main__.Entity object at 0x7f318810b1d0>,Summary_judgment,1,[],{1220},{'summary judgement'},0.21666666666666667,0.21666666666666667
919,<__main__.Entity object at 0x7f318810e710>,Gonzalo_P._Curiel,2,"['Person', 'Agent', 'Politician']","{1220, 1221}",{'Gonzalo Curiel'},-0.05416666666666667,-0.05416666666666667
920,<__main__.Entity object at 0x7f31880a3cf8>,Memorial_Day,3,"['TimeInterval', 'Holiday']","{1224, 1238, 1222}",{'Memorial Day'},0.8833333333333333,0.9
921,<__main__.Entity object at 0x7f3187d1beb8>,Philip_Broke,2,"['Person', 'Agent', 'MilitaryPerson']","{2609, 1223}",{'Broke'},0.08333333333333333,0.08333333333333333
922,<__main__.Entity object at 0x7f318809b6a0>,GNC_Grip_Gauntlet,3,[],"{1225, 1227, 1228}",{'Rolling Thunder'},0.47847222222222224,0.4354166666666667
923,<__main__.Entity object at 0x7f318809b208>,M.I.A._(rapper),1,"['Agent', 'Person']",{1227},{'M.I.A.'},0.4354166666666667,0.4354166666666667
924,<__main__.Entity object at 0x7f318809b748>,Affection,1,[],{1228},{'Affection'},1.0,1.0
925,<__main__.Entity object at 0x7f3187d0b208>,Ventriloquism,4,[],"{1233, 2225, 1993, 2759}",{'dummy'},0.23541666666666666,0.27083333333333337
926,<__main__.Entity object at 0x7f318809b9b0>,Bill_Kristol,2,"['Person', 'Agent', 'Politician']","{1233, 1235}",{'Bill Kristol'},0.08148148148148149,0.08148148148148149
927,<__main__.Entity object at 0x7f3187fa4588>,Spoiler_effect,3,[],"{1233, 1234, 1662}",{'spoiler'},0.22095238095238096,0.2916666666666667
928,<__main__.Entity object at 0x7f318810eda0>,Glossary_of_tennis_terms,1,[],{1233},{'bye'},0.2916666666666667,0.2916666666666667
929,<__main__.Entity object at 0x7f31880a3470>,I_Stand_(album),1,"['Work', 'MusicalWork', 'Album']",{1236},{'I stand'},0.26666666666666666,0.26666666666666666
930,<__main__.Entity object at 0x7f3187db9898>,Love_(magazine),4,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Magazine']","{1900, 2475, 1373, 1237}",{'LOVE'},0.5832589285714286,0.6508928571428572
931,<__main__.Entity object at 0x7f31880a3710>,Pearl_Harbor,1,[],{1239},{'Pearl Harbor'},0.0,0.0
932,<__main__.Entity object at 0x7f31880a3e10>,Japan,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{1239},{'Japan'},0.0,0.0
933,<__main__.Entity object at 0x7f31880a3400>,United_States_Army_Military_District_of_Washington,1,"['Organisation', 'Agent', 'MilitaryUnit']",{1239},{'MDW'},0.0,0.0
934,<__main__.Entity object at 0x7f3187db9be0>,Paper,3,[],"{1241, 1630, 2471}",{'paper'},-0.11257716049382716,-0.09398148148148144
935,<__main__.Entity object at 0x7f318809f5f8>,Treaty,1,[],{1245},{'treaties'},0.15833333333333333,0.15833333333333333
936,<__main__.Entity object at 0x7f3187becfd0>,Negation,6,[],"{1412, 2158, 1393, 3098, 2460, 1245}",{'NOT'},-0.13199179292929292,0.0
937,<__main__.Entity object at 0x7f318809f828>,"Fresno,_California",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{1246},"{'Fresno, California'}",0.9,0.9
938,<__main__.Entity object at 0x7f318809f550>,MSG_Network,1,"['Organisation', 'Broadcaster', 'Agent', 'TelevisionStation']",{1249},{'MSG'},0.635,0.635
939,<__main__.Entity object at 0x7f318809f898>,Music,1,[],{1249},{'music'},0.635,0.635
940,<__main__.Entity object at 0x7f3187ca2208>,Bill_O'Reilly_(political_commentator),3,"['Agent', 'Person']","{1736, 1252, 2831}","{""Bill O'Reilly""}",0.4271825396825397,0.43154761904761907
941,<__main__.Entity object at 0x7f31880a5940>,People's_Liberation_Army_Navy,1,"['Organisation', 'Agent', 'MilitaryUnit']",{1253},{'PLAN'},0.25,0.25
942,<__main__.Entity object at 0x7f3187c0a6a0>,Harvard_University,2,[],"{1259, 3159}",{'Harvard'},0.024999999999999994,0.024999999999999994
943,<__main__.Entity object at 0x7f318809ffd0>,The_Government_Inspector,1,[],{1262},{'The Inspector General'},-0.16249999999999995,-0.16249999999999995
944,<__main__.Entity object at 0x7f3187fe0dd8>,Flag_of_Mexico,2,[],"{1265, 1549}","{'Mexican flags', 'Mexican flag'}",0.23769886363636364,0.23769886363636364
945,<__main__.Entity object at 0x7f31880b0a90>,Foreclosure,1,[],{1268},{'foreclosed'},0.27777777777777773,0.27777777777777773
946,<__main__.Entity object at 0x7f3187c4e9b0>,Hypocrisy,6,[],"{2991, 1268, 3062, 3066, 3068, 2558}","{'hypocrites', 'hypocrite', 'Hypocrite'}",0.08512205387205386,0.03125
947,<__main__.Entity object at 0x7f31880b0da0>,Good_Luck_(Basement_Jaxx_song),1,"['Work', 'MusicalWork', 'Song']",{1271},{'Good Luck'},0.9375,0.9375
948,<__main__.Entity object at 0x7f31880b3630>,Can't_Stop_(Red_Hot_Chili_Peppers_song),1,"['Work', 'MusicalWork', 'Song']",{1273},"{""CAN'T STOP""}",0.0,0.0
949,<__main__.Entity object at 0x7f3187d68940>,Low-life,3,[],"{2492, 1276, 1335}","{'lowlife', 'low-life'}",0.22916666666666666,0.25
950,<__main__.Entity object at 0x7f31880b3470>,Los_Angeles,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{1277},{'L.A.'},0.4215909090909091,0.4215909090909091
951,<__main__.Entity object at 0x7f31880b90b8>,Honda_Center,1,[],{1277},{'Anaheim'},0.4215909090909091,0.4215909090909091
952,<__main__.Entity object at 0x7f31880aa8d0>,Just_Out,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']",{1280},{'JUST OUT'},0.0,0.0
953,<__main__.Entity object at 0x7f31880aac88>,Waste_management_in_Hong_Kong,1,[],{1280},{'SENT'},0.0,0.0
954,<__main__.Entity object at 0x7f31880b9518>,Daily_Mail,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']",{1281},{'DailyMail'},0.25,0.25
955,<__main__.Entity object at 0x7f3187f7a8d0>,United_States_Department_of_Veterans_Affairs,3,[],"{1801, 1292}","{'VETERANS ADMINISTRATION', 'VA'}",0.1875,0.1875
956,<__main__.Entity object at 0x7f31880c3dd8>,Anaheim_Convention_Center,1,[],{1298},{'Anaheim'},-0.125,-0.125
957,<__main__.Entity object at 0x7f31880c3da0>,Silent_film,1,[],{1300},{'silent'},-0.3333333333333333,-0.3333333333333333
958,<__main__.Entity object at 0x7f3187ba1eb8>,Single_(music),3,[],"{2336, 3198, 1302}",{'single'},-0.1185515873015873,-0.06547619047619047
959,<__main__.Entity object at 0x7f31880d2390>,True_Heroes_(TV_series),1,"['Work', 'TelevisionShow']",{1306},{'true heroes'},0.4375,0.4375
960,<__main__.Entity object at 0x7f31880c5e48>,Transportation_Security_Administration,1,[],{1312},{'TSA'},0.5,0.5
961,<__main__.Entity object at 0x7f3187b954a8>,Gun,3,[],"{3201, 1314, 1796}",{'gun'},0.1,0.05
962,<__main__.Entity object at 0x7f318804fe10>,Easy!,2,"['Work', 'Film']","{1499, 1316}",{'easy!'},0.5377777777777778,0.5377777777777778
963,<__main__.Entity object at 0x7f3187e81320>,Kentucky,9,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{2209, 2210, 1383, 1319, 2218, 2196, 2198, 1339}","{'KY', 'Kentucky'}",0.15962752525252524,0.08522727272727272
964,<__main__.Entity object at 0x7f3188058c88>,Wayne_LaPierre,1,[],{1319},{'Wayne LaPierre'},1.0,1.0
965,<__main__.Entity object at 0x7f318802ab38>,Jason_Greenblatt,3,"['Person', 'Agent', 'Politician']","{1457, 1467, 1325}",{'Jason Greenblatt'},0.26666666666666666,0.0
966,<__main__.Entity object at 0x7f3187ba77f0>,Paris,3,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{1905, 3186, 1333}",{'Paris'},-0.018981481481481478,-0.09365079365079365
967,<__main__.Entity object at 0x7f3187c40438>,Vickers_Vigilant,2,"['Device', 'Weapon']","{3077, 1333}",{'vigilant'},0.026835317460317462,0.026835317460317462
968,<__main__.Entity object at 0x7f3188054550>,My_List,1,"['Work', 'MusicalWork', 'Song']",{1334},{'My list'},0.06666666666666667,0.06666666666666667
969,<__main__.Entity object at 0x7f3188054e48>,Journalist,1,[],{1335},{'journalist'},0.0,0.0
970,<__main__.Entity object at 0x7f3188005198>,Associated_Press,3,[],"{1339, 1436, 1638}",{'AP'},0.30000000000000004,0.125
971,<__main__.Entity object at 0x7f3187fd0860>,Disenfranchisement_after_the_Reconstruction_Era,2,[],"{1738, 1340}",{'disenfranchised'},-0.19624999999999995,-0.19624999999999995
972,<__main__.Entity object at 0x7f318806e7f0>,Paul_Begala,1,"['Person', 'Agent', 'Politician']",{1341},{'Paul Begala'},0.29166666666666663,0.29166666666666663
973,<__main__.Entity object at 0x7f3187d4f978>,Political_action_committee,2,[],"{2668, 1341}","{'super PACs', 'Super PAC'}",0.08238095238095236,0.08238095238095236
974,<__main__.Entity object at 0x7f31880ce668>,Nightmare,1,['Disease'],{1342},{'nightmare'},0.0,0.0
975,<__main__.Entity object at 0x7f3187d80fd0>,True_American,2,[],"{2549, 1343}",{'true American'},0.175,0.175
976,<__main__.Entity object at 0x7f3187dad978>,Oregon,8,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{1344, 1345, 1353, 1517, 1391, 1970, 1395, 2429}","{'OR', 'OREGON', 'Oregon'}",0.28515625,0.1875
977,<__main__.Entity object at 0x7f31880614e0>,Bubba_Ray_Dudley,1,"['Person', 'Athlete', 'Agent', 'Wrestler']",{1346},{'Bubba'},0.35625000000000007,0.35625000000000007
978,<__main__.Entity object at 0x7f31880613c8>,Men_who_have_sex_with_men,1,[],{1347},{'MSM'},-0.3,-0.3
979,<__main__.Entity object at 0x7f3188090c88>,The_Daily_(podcast),2,[],"{1348, 1399}",{'Michael Barbaro'},-0.4625,-0.4625
980,<__main__.Entity object at 0x7f3188061cf8>,Author,1,[],{1348},{'author'},-0.4749999999999999,-0.4749999999999999
981,<__main__.Entity object at 0x7f3188061160>,California_Democratic_Party,1,"['Organisation', 'Agent', 'PoliticalParty']",{1350},{'Democrat'},0.0,0.0
982,<__main__.Entity object at 0x7f3187cba8d0>,Jeffrey_Lord,2,"['Agent', 'Person']","{2839, 1351}",{'Jeffrey Lord'},0.7102272727272728,0.7102272727272728
983,<__main__.Entity object at 0x7f3188064710>,Avenged_(2013_American_film),1,"['Work', 'Film']",{1351},{'savaged'},0.9750000000000001,0.9750000000000001
984,<__main__.Entity object at 0x7f3187cf7ba8>,The_Thomaselli_Brothers,5,[],"{1667, 1351, 2762, 1770, 2541}","{'HATERS', 'haters'}",0.2627777777777778,0.125
985,<__main__.Entity object at 0x7f3187f434e0>,Michael_Douglas,2,"['Agent', 'Person']","{1939, 1357}",{'Michael Douglas'},-0.10625,-0.10625
986,<__main__.Entity object at 0x7f3187c5fa90>,Megan_Hauserman,4,"['Person', 'Agent', 'Model']","{1370, 1379, 1364, 2899}",{'Megan'},0.32589285714285715,0.3392857142857143
987,<__main__.Entity object at 0x7f318806a978>,Discourse,1,[],{1366},{'discourse'},1.0,1.0
988,<__main__.Entity object at 0x7f3187f4aef0>,Preamble_to_the_United_States_Constitution,3,[],"{1368, 1817, 1960}","{'We The People', 'WE THE PEOPLE'}",0.175,0.15
989,<__main__.Entity object at 0x7f318806f6a0>,Drama,1,[],{1371},{'drama'},0.25,0.25
990,<__main__.Entity object at 0x7f318806f6d8>,Classy_(magazine),1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Magazine']",{1371},{'classy'},0.25,0.25
991,<__main__.Entity object at 0x7f3187f50278>,Fighter_aircraft,2,[],"{1373, 1925}",{'fighter'},0.390625,0.390625
992,<__main__.Entity object at 0x7f3187c5c278>,Listen_(BeyoncÃ©_song),4,"['Work', 'MusicalWork', 'Song']","{2210, 2869, 2900, 1373}",{'listen'},0.2578125,0.25
993,<__main__.Entity object at 0x7f318806f978>,Respect_Party,1,"['Organisation', 'Agent', 'PoliticalParty']",{1377},{'Respect'},-0.4861111111111111,-0.4861111111111111
994,<__main__.Entity object at 0x7f3188073080>,J._Wellington_Wimpy,1,"['Agent', 'FictionalCharacter']",{1378},{'wimpy'},0.06640625,0.06640625
995,<__main__.Entity object at 0x7f31880730f0>,Therapy,1,[],{1378},{'therapy'},0.06640625,0.06640625
996,<__main__.Entity object at 0x7f3187c5f5c0>,Kelly_Clarkson,2,"['Agent', 'Person']","{1379, 2902}",{'Kelly'},0.7,0.7
997,<__main__.Entity object at 0x7f318806a6d8>,10_Minutes_(Inna_song),1,"['Work', 'MusicalWork', 'Song']",{1381},{'10 minutes'},0.4204545454545454,0.4204545454545454
998,<__main__.Entity object at 0x7f3187d4c978>,Factorial,2,[],"{1384, 2703}",{'8!'},0.1852272727272727,0.1852272727272727
999,<__main__.Entity object at 0x7f3188073f28>,Prime_minister,1,[],{1385},{'PM'},0.705,0.705
1000,<__main__.Entity object at 0x7f3187c76fd0>,History_of_the_United_States,5,[],"{2537, 1386, 1840, 2960, 1398}","{'American history', 'U.S. history'}",0.009999999999999998,-0.15000000000000002
1001,<__main__.Entity object at 0x7f3188087c18>,Energizer,1,[],{1387},{'energizer'},0.0,0.0
1002,<__main__.Entity object at 0x7f3187d8be48>,Ballot,5,[],"{1568, 1668, 1388, 2063, 2584}",{'ballot'},0.031744791666666654,0.0
1003,<__main__.Entity object at 0x7f3188087400>,Bad_Day_(Daniel_Powter_song),1,"['Work', 'MusicalWork', 'Song']",{1389},{'bad day'},-0.4374999999999999,-0.4374999999999999
1004,<__main__.Entity object at 0x7f3188086da0>,Wedding_reception,1,[],{1394},{'wedding reception'},0.05,0.05
1005,<__main__.Entity object at 0x7f3187c0d6a0>,Go_(game),10,"['Activity', 'Game']","{2214, 1515, 3184, 1395, 1749, 1750, 3095, 2425, 2234, 1756}",{'Go'},0.1796969696969697,0.04772727272727273
1006,<__main__.Entity object at 0x7f3188086e80>,Barbara_Gordon,1,"['FictionalCharacter', 'Agent', 'ComicsCharacter']",{1396},{'Barbara'},-0.0625,-0.0625
1007,<__main__.Entity object at 0x7f3188086dd8>,Barbara_Bush,1,"['Person', 'Agent', 'Politician']",{1397},{'Barbara'},0.1125,0.1125
1008,<__main__.Entity object at 0x7f3188087978>,Virtue,1,[],{1398},{'virtue'},-0.3,-0.3
1009,<__main__.Entity object at 0x7f3188090b00>,Peter_Molyneux,1,"['Agent', 'Person']",{1404},{'The Entrepreneur'},0.0,0.0
1010,<__main__.Entity object at 0x7f3188079198>,Pundit,1,[],{1406},{'political commentator'},0.0,0.0
1011,<__main__.Entity object at 0x7f3187b97f60>,Marco_Rubio,70,"['Person', 'Agent', 'Politician']","{2304, 2177, 2306, 2307, 1412, 2695, 2312, 2697, 2442, 2443, 2316, 2317, 2446, 2698, 2321, 2322, 2195, 2451, 2453, 2708, 2709, 2835, 2329, 2075, 2460, 2077, 2334, 2461, 2976, 3104, 2339, 2340, 2343, 2344, 2987, 2350, 2479, 2352, 2353, 2355, 2360, 2361, 2109, 2302, 2366, 2241, 2625, 2254, 2259, 2260, 2006, 2262, 2263, 2265, 2519, 2774, 1885, 3173, 2280, 2281, 2409, 2923, 2290, 2552, 2169, 2171, 2301, 2174, 2303}","{'RUBIO', 'Rubio', 'Marco Rubio'}",0.032507136583223545,0.0
1012,<__main__.Entity object at 0x7f3188079828>,Witch-hunt,1,[],{1414},{'witch-hunt'},-0.15000000000000005,-0.15000000000000005
1013,<__main__.Entity object at 0x7f3188089278>,Shining_(series),1,[],{1418},{'shining'},0.1625,0.1625
1014,<__main__.Entity object at 0x7f3187cb5c50>,PPL_Corporation,2,[],"{1418, 2851}",{'ppl'},-0.16875,-0.16875
1015,<__main__.Entity object at 0x7f31880792b0>,Leicester,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{1422},{'Leicester'},0.0,0.0
1016,<__main__.Entity object at 0x7f31880790b8>,Trajectory,1,[],{1422},{'trajectory'},0.0,0.0
1017,<__main__.Entity object at 0x7f318808d7b8>,Sheldon_Adelson,1,[],{1426},{'Sheldon Adelson'},0.8,0.8
1018,<__main__.Entity object at 0x7f318808ddd8>,Sheldon_Cooper,1,"['Agent', 'FictionalCharacter']",{1430},{'Sheldon'},0.4388888888888889,0.4388888888888889
1019,<__main__.Entity object at 0x7f318808d6a0>,Carbon_tax,2,[],{1431},{'carbon tax'},0.1,0.1
1020,<__main__.Entity object at 0x7f3188092940>,Mitch_McConnell,1,"['Person', 'Agent', 'Politician']",{1433},{'Mitch McConnell'},0.8,0.8
1021,<__main__.Entity object at 0x7f3187d99b00>,Audit,5,[],"{1436, 2454, 2335}",{'audit'},0.17500000000000002,0.125
1022,<__main__.Entity object at 0x7f3187d974a8>,Tax_return,9,[],"{2402, 2308, 2373, 2281, 2381, 2382, 2384, 1436, 2335}","{'tax return', 'tax returns'}",-0.183179012345679,-0.16666666666666666
1023,<__main__.Entity object at 0x7f31880163c8>,Minimum_wage,1,[],{1438},{'Minimum Wage'},0.625,0.625
1024,<__main__.Entity object at 0x7f318802e668>,Duck_Dynasty,1,"['Work', 'TelevisionShow']",{1444},{'Duck Dynasty'},0.0,0.0
1025,<__main__.Entity object at 0x7f318802e6d8>,Phil_Robertson,1,"['Agent', 'Person']",{1444},{'Phil Robertson'},0.0,0.0
1026,<__main__.Entity object at 0x7f318802e6a0>,MailOnline,1,"['Work', 'Website']",{1444},{'MailOnline'},0.0,0.0
1027,<__main__.Entity object at 0x7f3187ca95c0>,Nebraska,7,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{1448, 1449, 1455, 1459, 1464, 2810, 1501}","{'Nebraska', 'NEBRASKA'}",0.18904761904761905,0.0
1028,<__main__.Entity object at 0x7f318802e0f0>,Get_Ready_(The_Temptations_song),1,"['Work', 'MusicalWork', 'Song']",{1448},{'Get ready'},-0.19333333333333327,-0.19333333333333327
1029,<__main__.Entity object at 0x7f3187c8f7b8>,Truth,4,[],"{2560, 2715, 1453, 2984}","{'Truth', 'truth'}",-0.06666666666666667,0.0
1030,<__main__.Entity object at 0x7f318802e240>,Judgment!,1,"['Work', 'MusicalWork', 'Album']",{1454},{'judgment!'},-0.8749999999999998,-0.8749999999999998
1031,<__main__.Entity object at 0x7f3187e04dd8>,Big_Day,6,"['Work', 'TelevisionShow']","{1995, 2284, 1455, 1681, 2034, 2367}","{'Big day', 'big day'}",0.2283354377104377,0.259375
1032,<__main__.Entity object at 0x7f3187ec59b0>,Augustin_Pyramus_de_Candolle,2,"['Person', 'Agent', 'Scientist']","{1456, 2129}",{'DC.'},0.4125,0.4125
1033,<__main__.Entity object at 0x7f318801cb38>,McCall's,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Magazine']",{1461},{'Rosie'},-0.3333333333333333,-0.3333333333333333
1034,<__main__.Entity object at 0x7f318801cb00>,Cake,1,['Food'],{1461},{'cake'},-0.3333333333333333,-0.3333333333333333
1035,<__main__.Entity object at 0x7f318802a5f8>,Footscray_JUST,1,"['SportsClub', 'Organisation', 'Agent', 'SoccerClub']",{1466},{'JUST'},0.0,0.0
1036,<__main__.Entity object at 0x7f318802a898>,Our_Children,1,[],{1467},{'Our Children'},0.8,0.8
1037,<__main__.Entity object at 0x7f318802a390>,United_States_Congress,1,"['Organisation', 'Agent', 'Legislature']",{1469},{'Congress'},0.11875,0.11875
1038,<__main__.Entity object at 0x7f318802a9e8>,The_West_Wing_(season_2),1,"['Work', 'TelevisionSeason']",{1472},{'17 people'},0.3333333333333333,0.3333333333333333
1039,<__main__.Entity object at 0x7f3187cf02e8>,Liars_(band),4,"['Organisation', 'Group', 'Agent', 'Band']","{2008, 2715, 1476, 2462}","{'liars', 'LIARS', 'The Liars'}",0.075,0.0
1040,<__main__.Entity object at 0x7f3188040860>,Russell_D._Moore,1,"['Person', 'Agent', 'Politician']",{1482},{'Russell Moore'},-0.43333333333333335,-0.43333333333333335
1041,<__main__.Entity object at 0x7f3188045518>,Ball,1,[],{1483},{'ball'},0.0,0.0
1042,<__main__.Entity object at 0x7f3188045550>,Time_Warped,1,"['Work', 'TelevisionShow']",{1483},{'time warped'},0.0,0.0
1043,<__main__.Entity object at 0x7f31880455f8>,Stupor,1,['Disease'],{1483},{'stupor'},0.0,0.0
1044,<__main__.Entity object at 0x7f3187d11320>,This_Week_(American_TV_program),3,"['Work', 'TelevisionShow']","{1490, 1892, 2786}",{'This Week'},0.5,0.5
1045,<__main__.Entity object at 0x7f3188037550>,The_Politicians,1,"['Organisation', 'Group', 'Agent', 'Band']",{1492},{'The politicians'},0.25,0.25
1046,<__main__.Entity object at 0x7f3187c0d080>,Jeb_Bush,23,"['Person', 'Agent', 'Politician']","{2560, 2563, 2691, 2565, 3087, 2961, 1938, 2713, 2626, 2633, 2637, 2642, 2644, 1494, 3169, 2403, 1507, 2532, 2533, 2663, 2674, 2676, 2558}","{'Jeb', 'Jeb Bush', 'Jeb!'}",-0.0670363508271117,-0.0625
1047,<__main__.Entity object at 0x7f3187c0d898>,International_Brotherhood_of_Teamsters,4,"['Organisation', 'Agent', 'TradeUnion']","{1496, 3167, 1495}",{'Teamsters'},0.3333333333333333,0.0
1048,<__main__.Entity object at 0x7f3187d4a240>,Infrastructure,2,[],"{1496, 2692}",{'infrastructure'},0.0,0.0
1049,<__main__.Entity object at 0x7f318804f4a8>,University_of_Washington,1,[],{1497},{'Washington'},0.0,0.0
1050,<__main__.Entity object at 0x7f318804f588>,Spokane_people,1,['EthnicGroup'],{1497},{'Spokane'},0.0,0.0
1051,<__main__.Entity object at 0x7f3187f68ef0>,Operation_Courageous,2,"['SocietalEvent', 'Event', 'MilitaryConflict']","{1771, 1501}",{'courageous'},0.02946428571428572,0.02946428571428572
1052,<__main__.Entity object at 0x7f3187fdb710>,Sarah,2,"['Agent', 'Person']",{1501},{'Sarah'},-0.125,-0.125
1053,<__main__.Entity object at 0x7f3187fdb470>,Leaf,1,[],{1501},{'leaves'},-0.125,-0.125
1054,<__main__.Entity object at 0x7f318804f978>,Fading,1,[],{1506},{'fading'},0.12708333333333333,0.12708333333333333
1055,<__main__.Entity object at 0x7f3187fdb8d0>,Joe_Scarborough,1,"['Person', 'Agent', 'Politician']",{1507},{'Joe Scarborough'},-0.0625,-0.0625
1056,<__main__.Entity object at 0x7f3187fdb908>,2005_Air_Kasai_Antonov_An-26B_crash,1,[],{1507},{'crashed'},-0.0625,-0.0625
1057,<__main__.Entity object at 0x7f3187ece400>,Governor_of_Texas,3,[],"{1513, 2116, 2117}",{'Governor'},0.78125,0.78125
1058,<__main__.Entity object at 0x7f318803c358>,Rick_Perry,1,"['Person', 'Agent', 'Politician']",{1513},{'Rick Perry'},0.6875,0.6875
1059,<__main__.Entity object at 0x7f318804bd68>,Eppley_Airfield,1,"['Place', 'Location', 'Infrastructure', 'ArchitecturalStructure', 'Airport']",{1517},"{'Omaha, Nebraska'}",0.0,0.0
1060,<__main__.Entity object at 0x7f318803c1d0>,Taco,1,['Food'],{1519},{'taco'},0.875,0.875
1061,<__main__.Entity object at 0x7f318803c7b8>,Bowls,1,"['Activity', 'Sport']",{1519},{'bowls'},0.875,0.875
1062,<__main__.Entity object at 0x7f318804bac8>,Untrue_(album),1,"['Work', 'MusicalWork', 'Album']",{1521},{'untrue'},-0.03125,-0.03125
1063,<__main__.Entity object at 0x7f3188050240>,"Charleston,_West_Virginia",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{1522},"{'Charleston, WV'}",0.0,0.0
1064,<__main__.Entity object at 0x7f3187ca2320>,Good_Morning_America,2,"['Work', 'TelevisionShow']","{1524, 2823}","{'Good morning America', 'Good Morning America'}",0.725,0.725
1065,<__main__.Entity object at 0x7f3188050d30>,Dysfunctional_family,1,[],{1527},{'dysfunctional'},0.325,0.325
1066,<__main__.Entity object at 0x7f3187be2d68>,Jervy_Cruz,115,"['Person', 'Athlete', 'Agent', 'BasketballPlayer']","{3104, 1583, 2625, 2629, 2632, 1627, 1652, 2167, 2695, 2698, 2699, 2706, 2707, 2708, 1685, 2709, 1688, 1694, 1695, 1702, 2739, 2740, 2749, 2753, 2754, 2755, 2756, 2757, 2765, 1747, 2774, 2266, 2789, 2793, 2795, 2796, 1786, 2833, 2835, 2329, 2845, 2846, 2851, 2340, 2852, 2343, 2344, 2856, 1842, 2356, 2359, 2361, 2366, 2888, 2889, 1868, 1869, 1873, 1875, 1880, 2396, 2909, 2910, 1897, 2414, 2926, 2928, 2929, 1908, 1911, 1912, 2941, 1922, 1923, 2946, 2442, 2443, 2446, 1938, 1939, 2450, 1941, 2966, 2967, 2968, 1946, 2461, 2976, 2991, 2992, 2995, 2488, 2503, 3016, 1999, 2007, 2008, 3035, 2014, 3043, 2025, 2538, 2027, 2028, 2037, 2552, 1531, 1532, 2557}","{'Cruz', 'CRUZ'}",0.0928612316370344,0.013973063973063962
